order(74283,87234)=30241
order(54063,54306)=01423
order(25436,53246)=13024
order(14390,14390)=01234
order(2304,3420)=1302
order(92015,50921)=42013
order(94625,54269)=41320
order(32954,29453)=12430
order(36247,74326)=43021
order(14038,10384)=02341
order(43976,36479)=14032
order(7865,8657)=1230
order(23794,27943)=02341
order(76013,60137)=12340
order(27906,29076)=02314
order(7293,9732)=2031
order(17398,17983)=01342
order(34276,76423)=34120
order(437,734)=210
order(98723,78923)=21034
order(92470,20497)=14203
order(21678,26871)=02431
order(23946,34926)=13204
order(47350,35407)=23041
order(50314,14350)=34201
order(5683,8356)=2301
order(25831,12358)=40312
order(98167,71968)=42031
order(16987,96817)=21304
order(71098,07918)=20314
order(34510,05431)=42103
order(21364,16324)=13204
order(37021,17320)=41032
order(41673,61743)=21304
order(5437,5734)=0321
order(54362,45263)=10432
order(48935,58934)=41230
order(34269,64392)=31042
order(3487,8347)=2013
order(50614,64015)=24130
order(87523,87352)=01423
order(53840,83054)=21403
order(46032,03642)=23104
order(41823,41823)=01234
order(91643,49136)=30142
order(3518,5183)=1230
order(58209,58029)=01324
order(73162,17632)=20314
order(31469,13694)=10342
order(92745,97254)=02143
order(71509,07591)=30241
order(86249,68924)=10423
order(8304,4308)=3120
order(26950,95620)=23104
order(17896,76981)=14320
order(14752,41752)=10234
order(29187,17289)=24031
order(3590,3509)=0132
order(12064,41062)=40231
order(10984,94081)=24130
order(80169,69801)=34012
order(69824,64892)=04213
order(21496,94621)=32401
order(12904,12049)=01342
order(1083,0381)=1320
order(79458,45978)=23104
order(48061,48016)=01243
order(2789,8729)=2103
order(98560,06598)=43201
order(3971,7931)=2103
order(94267,26974)=23041
order(45692,92654)=34210
order(83671,86713)=02341
order(12973,71293)=30124
order(27695,65792)=24130
order(61582,25681)=42031
order(32150,12053)=21430
order(75293,97352)=30412
order(17034,37140)=31042
order(48076,84670)=10432
order(89410,40819)=24031
order(28506,05682)=32410
order(91,19)=10
order(89271,91782)=14302
order(10736,31760)=30241
order(14957,97154)=24031
order(54721,75142)=20413
order(24697,26794)=02431
order(75409,07549)=30124
order(39268,92638)=12304
order(79852,52879)=34201
order(89546,95468)=12340
order(70915,57901)=40213
order(2931,3912)=2130
order(87164,68147)=30241
order(94235,39452)=30142
order(24706,04267)=31042
order(64308,86340)=40213
order(560,056)=201
order(15409,41905)=20431
order(94735,75493)=24103
order(96280,26098)=21403
order(21756,21576)=01324
order(47839,97843)=41203
order(93025,02593)=23401
order(19386,91683)=10432
order(50273,75203)=30214
order(9075,7095)=2103
order(16207,01726)=30421
order(18063,86013)=13204
order(73590,75390)=02134
order(32659,92635)=41203
order(83750,50378)=34120
order(6750,5607)=2031
order(61075,57601)=43021
order(40372,24730)=40321
order(5862,8652)=1203
order(58419,94815)=42130
order(17240,14270)=03214
order(10974,41079)=40132
order(80524,05428)=12430
order(16250,50126)=34021
order(14572,57124)=23041
order(70839,70839)=01234
order(3048,3408)=0213
order(74953,35749)=43012
order(81359,98513)=40312
order(95406,64059)=42310
order(63078,36870)=10432
order(52460,25640)=10324
order(39042,94023)=13240
order(4910,9014)=1320
order(86931,93681)=23104
order(9312,2319)=3120
order(53418,58314)=04132
order(93064,96340)=03142
order(27356,67523)=41302
order(42809,82409)=21034
order(27309,72930)=10423
order(60832,03628)=13042
order(49675,56974)=42130
order(54613,13564)=34021
order(42135,53214)=43120
order(36508,30856)=03421
order(28739,29738)=04231
order(25086,08562)=23140
order(69148,48169)=34201
order(15276,71562)=30142
order(54913,49351)=12403
order(24507,40572)=13240
order(68753,78356)=21430
order(61380,80361)=34201
order(6095,0695)=1023
order(71046,40761)=32041
order(23715,32571)=10423
order(97425,24795)=32104
order(48123,83241)=14302
order(18649,19684)=04213
order(38714,74381)=24013
order(18473,81743)=10324
order(87650,06785)=42103
order(18372,32781)=24310
order(94361,34916)=21043
order(37015,53017)=40231
order(27530,02375)=40312
order(18652,86125)=12043
order(6951,1956)=3120
order(2687,6782)=1320
order(25341,32541)=20134
order(27813,28137)=02341
order(18920,18029)=01432
order(5032,0325)=1230
order(46902,64029)=10342
order(57612,51726)=03142
order(31674,14673)=14230
order(21985,59182)=42130
order(78954,84597)=14320
order(56037,75630)=40132
order(27945,54972)=43210
order(14650,14650)=01234
order(23601,06321)=32104
order(48396,34986)=20314
order(9810,0198)=3201
order(50243,54023)=03124
order(7948,4798)=2013
order(24591,14592)=41230
order(51327,52713)=03412
order(29038,38029)=34201
order(96807,08976)=32041
order(70352,25370)=43201
order(21940,41209)=31042
order(24163,12436)=20143
order(46089,98604)=43120
order(39805,35890)=04213
order(49276,67429)=43021
order(30294,32490)=02431
order(79304,34709)=24031
order(32856,68352)=42031
order(7062,0627)=1230
order(15983,19853)=02314
order(97561,91756)=04123
order(16934,36491)=31420
order(91327,73912)=42013
order(38479,39874)=04132
order(68514,65184)=02314
order(2603,0326)=2301
order(16437,67431)=14230
order(67198,67189)=01243
order(46597,54679)=20143
order(3087,3087)=0123
order(7214,2147)=1230
order(41908,98041)=24301
order(76409,64970)=12403
order(59048,50984)=02143
order(3912,2319)=3021
order(74068,74086)=01243
order(92638,23689)=13240
order(71652,71625)=01243
order(4103,3401)=3021
order(129,921)=210
order(6924,4629)=3021
order(42780,70824)=24310
order(18069,60981)=32410
order(8104,4801)=3021
order(70845,47805)=30214
order(24189,49821)=14302
order(16753,51736)=30241
order(29316,92361)=10243
order(10472,27140)=43021
order(94213,29314)=20431
order(7089,0897)=1230
order(7604,0476)=2301
order(21849,49812)=34210
order(50783,07853)=12304
order(94532,49523)=10243
order(21674,61247)=21043
order(8491,9814)=2031
order(28697,27698)=04231
order(1256,5162)=2031
order(67932,63972)=03214
order(65408,06845)=30421
order(72430,47023)=20413
order(82045,58420)=40312
order(48201,01284)=34210
order(61239,93612)=43012
order(97321,21379)=34210
order(79618,98761)=14023
order(31672,72613)=34210
order(81572,21875)=41032
order(98160,80961)=14032
order(72503,75320)=02413
order(78359,98753)=41032
order(84052,50482)=32104
order(48603,03648)=34201
order(81074,87410)=03412
order(14275,42751)=12340
order(70832,28037)=42130
order(50876,68750)=42301
order(84375,74385)=31204
order(78645,64875)=23104
order(38260,63802)=30142
order(51379,51973)=01432
order(40327,74302)=40213
order(32069,23609)=10324
order(49531,49351)=01324
order(5467,6754)=2301
order(64375,67534)=03421
order(87259,82597)=02341
order(42679,27496)=13042
order(10327,30217)=21304
order(63291,63192)=01432
order(82134,38421)=30412
order(294,249)=021
order(29784,72498)=20413
order(54370,03475)=42130
order(69423,43296)=24310
order(93728,83972)=41023
order(68142,42816)=34120
order(95764,79456)=20413
order(38760,83607)=10342
order(687,876)=120
order(3624,3426)=0321
order(62514,12645)=31042
order(24863,24638)=01342
order(63947,36479)=10342
order(28093,09328)=23401
order(87651,76185)=12403
order(5106,6501)=3021
order(30215,01325)=13024
order(75698,69857)=23410
order(8916,1896)=2013
order(89163,98163)=10234
order(25689,28965)=03421
order(47103,34107)=40231
order(50721,57102)=02413
order(64812,86142)=20314
order(98451,14958)=42031
order(80491,89104)=03412
order(54308,48530)=14023
order(85073,05783)=21304
order(85093,58039)=10243
order(3497,7934)=3201
order(3195,5319)=3012
order(80954,89045)=02143
order(98035,30598)=32401
order(42160,42016)=01423
order(29864,96824)=13204
order(76304,47306)=40231
order(14207,01742)=30412
order(49038,09843)=21403
order(24317,72143)=40312
order(42687,68724)=23410
order(68035,86035)=10234
order(49537,37954)=34120
order(87563,78653)=10324
order(1694,9641)=2130
order(4780,0847)=3201
order(97158,18957)=24031
order(43197,94137)=30214
order(97863,36897)=43201
order(95246,29465)=20341
order(9381,9813)=0231
order(25096,65290)=41032
order(57831,37581)=31024
order(57231,31527)=34021
order(71589,59781)=24031
order(25841,15482)=41320
order(49835,34859)=30241
order(85072,80725)=02341
order(13750,70531)=24310
order(9634,6943)=1032
order(42137,32741)=31402
order(5708,7508)=1023
order(5270,0725)=3210
order(32790,23790)=10234
order(60281,12086)=42130
order(718,871)=201
order(83240,32804)=12043
order(94672,46279)=12430
order(31895,93185)=30124
order(87963,87639)=01342
order(67820,26807)=30241
order(37421,13247)=40321
order(98650,06859)=42130
order(178,718)=102
order(50124,25041)=30142
order(49203,09324)=31420
order(70359,39057)=24130
order(16790,71069)=20413
order(16705,61750)=10243
order(72130,30172)=34201
order(8137,1873)=1032
order(30725,05732)=14203
order(12698,68219)=24103
order(18465,18654)=01342
order(5791,7519)=1032
order(80369,60389)=31204
order(75839,79385)=04321
order(86245,65248)=14230
order(51346,35146)=20134
order(86251,51862)=34012
order(25968,68529)=34102
order(8703,0783)=2103
order(58241,42851)=32104
order(9160,6901)=2031
order(52913,52319)=01432
order(5389,8953)=2301
order(725,752)=021
order(5718,8157)=3201
order(31846,48163)=32140
order(78406,70648)=03421
order(68425,54268)=42301
order(4638,4638)=0123
order(50617,07615)=14230
order(95146,45619)=31420
order(4371,3147)=1302
order(48729,89427)=14032
order(8450,5840)=2013
order(57204,72540)=12043
order(19758,59187)=31042
order(78063,68307)=31420
order(56814,14865)=34210
order(68340,30486)=24310
order(30274,07324)=13024
order(79638,68379)=24301
order(97310,90137)=04321
order(3562,5632)=1203
order(7328,3278)=1203
order(91785,89175)=30124
order(84571,18745)=40312
order(80194,89401)=03412
order(98214,21948)=23041
order(86253,23658)=24130
order(6523,6325)=0321
order(42607,74620)=40213
order(5427,7452)=3102
order(49372,43279)=02431
order(5823,8235)=1230
order(1429,2491)=2130
order(98016,98610)=01432
order(7023,2730)=2031
order(59684,49586)=41032
order(54,54)=01
order(5720,5027)=0321
order(1365,1356)=0132
order(24750,52407)=30142
order(32614,62341)=21043
order(38062,80632)=12304
order(39541,19534)=41203
order(9316,9361)=0132
order(18734,43781)=43210
order(39856,36598)=04312
order(94783,39478)=40123
order(60432,23460)=43201
order(89013,90381)=12403
order(43051,41503)=04321
order(67953,95673)=23014
order(94360,36940)=23014
order(68297,76289)=40213
order(62790,76209)=20143
order(89734,93478)=13420
order(7630,0763)=3012
order(2795,7529)=1302
order(72534,52347)=21340
order(4972,7942)=2103
order(79546,64759)=43021
order(69307,73609)=42031
order(28496,42968)=20341
order(24809,48920)=12403
order(37214,17243)=31240
order(32195,12359)=21043
order(7416,4176)=1203
order(6329,3269)=1203
order(36975,39675)=02134
order(89724,79284)=21304
order(8461,8164)=0321
order(7198,1897)=1320
order(5814,8451)=1302
order(6572,7265)=2301
order(26451,15264)=43012
order(7506,6570)=3102
order(45960,05964)=41230
order(5671,7156)=2301
order(26105,26150)=01243
order(83607,08367)=30124
order(60593,50396)=21430
order(402,420)=021
order(73901,79301)=02134
order(92514,42591)=41203
order(7384,7834)=0213
order(36129,92631)=43102
order(59806,90568)=13042
order(49721,71429)=24031
order(65724,75246)=21340
order(10476,70641)=31420
order(17438,41783)=20143
order(98714,74198)=24301
order(4837,4873)=0132
order(10356,56013)=34102
order(28430,83402)=13240
order(1602,6120)=1032
order(61853,68513)=02314
order(26754,42765)=40213
order(29043,34092)=43210
order(91546,65914)=42013
order(46205,64502)=10432
order(41690,16094)=12430
order(5698,6895)=1320
order(43582,58234)=23410
order(69028,89620)=41032
order(601,601)=012
order(47532,45372)=02314
order(40982,42980)=04231
order(85742,24587)=43102
order(59017,70951)=42103
order(679,796)=120
order(84361,84136)=01423
order(95241,92145)=02431
order(92387,82739)=31420
order(75826,67852)=40213
order(96305,56039)=41320
order(24650,25064)=03421
order(59410,19054)=31402
order(46915,46195)=01324
order(64759,57946)=32410
order(31246,46123)=34120
order(56723,76523)=21034
order(7906,7069)=0231
order(41639,19346)=14302
order(83675,35678)=14230
order(87203,87230)=01243
order(16874,84617)=24103
order(7253,3725)=3012
order(23089,30298)=12043
order(87293,79832)=13042
order(95726,67592)=42103
order(59824,28549)=32041
order(43078,30784)=12340
order(8067,7860)=3021
order(19324,92314)=13204
order(97640,70496)=14302
order(28650,68025)=21403
order(8935,8593)=0312
order(20789,72089)=20134
order(17342,12734)=04123
order(29613,63291)=24013
order(14328,31482)=20143
order(46103,16340)=21403
order(93527,29573)=30241
order(79153,17539)=20341
order(25047,75042)=41230
order(73091,01973)=24301
order(54802,08254)=32401
order(42763,34276)=40123
order(3098,9830)=2301
order(50387,08375)=13240
order(7463,6743)=2013
order(28501,81520)=14203
order(98053,39508)=40321
order(60514,56140)=20341
order(4893,9843)=2103
order(30648,34068)=03124
order(72031,13270)=43102
order(97185,51798)=42103
order(94127,17294)=24301
order(78941,14897)=43120
order(50198,81590)=42031
order(70631,31706)=34012
order(58742,54782)=03214
order(26381,82136)=30421
order(26478,74628)=32104
order(80429,08249)=10324
order(34271,32741)=02314
order(80761,06718)=13240
order(31628,63128)=20134
order(80163,38601)=40312
order(80427,07248)=14320
order(54923,93524)=24031
order(45807,57804)=14230
order(68075,56870)=40132
order(84265,86245)=03214
order(27490,72904)=10342
order(42538,38524)=34210
order(20483,83420)=34201
order(95710,91057)=03412
order(95128,18592)=24103
order(4235,2354)=1230
order(49568,48659)=04321
order(85472,82457)=04213
order(98031,08139)=21430
order(20781,72810)=20341
order(31097,70193)=42130
order(37026,30762)=02143
order(79058,07859)=20431
order(24387,43278)=12043
order(93648,49683)=30241
order(38670,30786)=04312
order(34506,50436)=23104
order(81674,61487)=21403
order(38502,05832)=32104
order(46352,54236)=30421
order(19375,75913)=34102
order(8149,1498)=1230
order(15908,01895)=30421
order(28654,45826)=43102
order(25601,15602)=41230
order(53127,32175)=13240
order(84153,41583)=12304
order(53108,05813)=30421
order(91486,84619)=32410
order(58412,58214)=01432
order(63518,36851)=10423
order(82756,68572)=40321
order(5319,5193)=0231
order(3761,1736)=3102
order(89264,46982)=43102
order(56490,50469)=04213
order(70385,57083)=40132
order(90821,12089)=43120
order(58920,09258)=42301
order(379,793)=120
order(72413,47132)=20341
order(45167,71546)=42103
order(92165,19526)=20413
order(30498,98403)=34210
order(26849,26984)=01423
order(98235,38952)=31042
order(18537,73185)=43012
order(32045,04325)=23014
order(6409,6940)=0312
order(1596,1596)=0123
order(57803,87035)=21340
order(38621,32861)=03124
order(62047,07624)=24013
order(62349,94362)=43201
order(6780,7680)=1023
order(45213,23415)=24031
order(62784,74826)=24310
order(23987,82793)=30421
order(30146,43160)=30241
order(50647,74605)=43210
order(6724,7246)=1230
order(86503,56038)=21340
order(34029,02493)=23140
order(38657,53768)=30421
order(65034,64530)=04132
order(39678,69873)=21430
order(23704,70243)=23041
order(91370,01973)=41032
order(632,362)=102
order(865,856)=021
order(2468,6824)=2301
order(64915,51496)=43120
order(49127,42791)=03412
order(61082,12086)=14230
order(48956,95468)=23041
order(92540,49025)=30412
order(19256,12596)=02314
order(93582,92538)=04213
order(8347,3748)=1320
order(36257,76253)=41230
order(43671,64371)=20134
order(6532,3562)=2103
order(8704,7804)=1023
order(73805,37508)=10432
order(35027,70352)=42013
order(53849,85439)=20314
order(3190,1039)=1302
order(9260,0926)=3012
order(93164,19463)=20431
order(43296,34962)=10342
order(93245,42593)=32401
order(75849,54897)=13240
order(93504,59034)=20314
order(31024,32041)=03241
order(64872,67428)=03142
order(29340,23904)=02143
order(83902,30892)=13024
order(31057,01537)=21304
order(73180,03817)=41320
order(57192,52917)=04321
order(30476,06374)=14032
order(56902,59206)=02431
order(67913,69173)=02314
order(18632,13862)=03124
order(15678,87561)=43120
order(10489,84091)=32140
order(25376,23765)=02341
order(27904,90247)=23041
order(42078,08724)=24310
order(34720,23740)=30214
order(28715,52871)=40123
order(97354,47953)=41032
order(72589,75928)=02413
order(23401,23014)=01342
order(36720,03762)=40213
order(29807,72809)=40231
order(526,625)=210
order(68539,89356)=14320
order(87213,71238)=13240
order(3708,0378)=2013
order(50863,05683)=10324
order(27130,37120)=31204
order(13650,60351)=24130
order(4152,4125)=0132
order(43578,83475)=41032
order(40358,50438)=31024
order(34091,41930)=14302
order(5743,7453)=1203
order(89763,67389)=32401
order(19678,97681)=13240
order(4917,9174)=1230
order(16743,73641)=24130
order(81590,10895)=14032
order(31052,01235)=21403
order(57016,01657)=23401
order(64012,24016)=41230
order(65437,56743)=10423
order(54637,56743)=02413
order(21039,92310)=40312
order(98340,90843)=04132
order(45821,18254)=42310
order(51807,50781)=03421
order(2947,7429)=3201
order(57680,57680)=01234
order(56208,25860)=20413
order(68194,96481)=30412
order(47581,84751)=30124
order(7905,9507)=1320
order(73084,37804)=10324
order(4079,7049)=2103
order(14527,71452)=40123
order(79254,75249)=03241
order(50843,38054)=42103
order(57348,87345)=41230
order(35762,62735)=34201
order(84751,45178)=13420
order(406,064)=120
order(421,214)=120
order(6405,6504)=0321
order(46219,64291)=10243
order(4578,4875)=0321
order(98264,84926)=14023
order(82937,23897)=13024
order(78304,30487)=23410
order(95063,50936)=12043
order(87039,79083)=14203
order(84619,98416)=40132
order(31607,30716)=03412
order(51863,35186)=40123
order(42608,46082)=02341
order(57304,53740)=02143
order(7130,1703)=1032
order(65874,87546)=23140
order(45986,54968)=10243
order(10938,98301)=24310
order(26170,01276)=42031
order(712,172)=102
order(30798,70938)=21304
order(8394,4839)=3012
order(10265,65012)=34102
order(95642,59462)=10324
order(753,573)=102
order(16097,06197)=21034
order(14526,54621)=21430
order(29174,92714)=10324
order(80365,03856)=12043
order(6248,8624)=3012
order(68039,63809)=03124
order(61495,46195)=20134
order(34508,48305)=14032
order(70213,03712)=14032
order(29473,24793)=02314
order(21974,94712)=24310
order(53089,03985)=21430
order(57893,53798)=04132
order(97123,31729)=42130
order(48069,04698)=20341
order(82960,86029)=03412
order(69724,24967)=34102
order(691,196)=210
order(21368,63821)=32401
order(4961,9146)=1302
order(27534,24735)=04132
order(64572,65274)=02431
order(87624,26487)=32401
order(3724,7432)=1302
order(56239,95326)=40321
order(40872,84702)=20314
order(9407,0974)=2031
order(10239,91203)=40213
order(15402,51402)=10234
order(57409,50974)=03412
order(61320,10236)=14320
order(76319,73916)=02431
order(179,197)=021
order(70215,21705)=23014
order(47830,47038)=01432
order(67581,75186)=12430
order(8065,8506)=0312
order(16427,67214)=14302
order(79564,64795)=34012
order(56027,07265)=24310
order(8754,8475)=0312
order(93618,38196)=14302
order(58019,09815)=24130
order(45812,28415)=42031
order(34670,74630)=31204
order(57102,17025)=21340
order(16894,14698)=04132
order(36812,13682)=30124
order(14870,17408)=03142
order(4865,4568)=0321
order(805,085)=102
order(10492,02914)=14302
order(931,193)=201
order(38420,02843)=43120
order(28395,52938)=40321
order(9150,9150)=0123
order(29054,50492)=32410
order(15267,25167)=21034
order(16359,95361)=43210
order(89460,84906)=02143
order(5219,5921)=0312
order(4587,7854)=3210
order(91286,92816)=02314
order(75430,70345)=04321
order(91834,89143)=20143
order(3602,6302)=1023
order(50946,59640)=02431
order(47369,49673)=04312
order(17856,85716)=23104
order(46531,36514)=31240
order(43158,48531)=04312
order(32,32)=01
order(73604,06743)=32041
order(81576,61857)=41023
order(41865,46158)=03142
order(64320,42063)=13402
order(20569,05296)=12043
order(63927,27693)=34021
order(42751,72145)=21403
order(84506,68504)=40231
order(38460,04368)=42031
order(97026,07962)=21043
order(40589,49850)=04321
order(56372,75632)=30124
order(9456,9546)=0213
order(52684,85264)=30124
order(82359,83529)=02314
order(16593,31695)=40132
order(95804,98054)=02314
order(48719,18794)=31240
order(25148,45821)=31402
order(79031,79013)=01243
order(32475,54723)=42310
order(21703,73201)=24031
order(17932,12973)=04213
order(73490,07493)=40231
order(79250,57209)=30241
order(10742,71024)=20143
order(69201,69210)=01243
order(1058,8015)=3102
order(39284,94328)=14023
order(73426,37624)=10432
order(48139,38491)=31042
order(68247,72684)=42013
order(31872,17238)=13402
order(41952,15942)=13204
order(62190,01269)=42103
order(59321,25391)=30214
order(18673,61873)=20134
order(24698,82964)=40321
order(92738,38729)=34210
order(68205,50682)=43012
order(86271,12687)=42103
order(38697,67983)=24310
order(7904,9704)=1023
order(23051,53210)=31042
order(53218,25813)=20431
order(41375,71453)=31042
order(60715,01765)=13204
order(38074,37804)=03124
order(59206,62905)=42130
order(68937,69738)=02431
order(20697,69027)=23104
order(463,436)=021
order(30812,03182)=10324
order(82451,14825)=42013
order(90268,60289)=31240
order(65389,58396)=13240
order(36519,93165)=40312
order(3592,2953)=3210
order(65803,03658)=34012
order(51234,24513)=24013
order(59461,15946)=40123
order(8205,5280)=3102
order(80321,20831)=31024
order(97436,46937)=24031
order(34015,45130)=14302
order(32609,36029)=02314
order(45369,95634)=41320
order(90785,05789)=14230
order(91623,93216)=04312
order(30186,08631)=13402
order(15408,85104)=41032
order(42351,15432)=43021
order(95041,59014)=10243
order(65238,63825)=03421
order(52870,58027)=02413
order(90876,90876)=01234
order(35094,30549)=02143
order(13479,49173)=24031
order(41562,15624)=12340
order(49236,46293)=04213
order(3529,2539)=2103
order(8470,0748)=3210
order(38751,17853)=42130
order(31497,14397)=12034
order(35718,78153)=24310
order(7124,2417)=2310
order(31296,16329)=14023
order(67819,61798)=03142
order(3864,8346)=1032
order(2814,4821)=3102
order(9758,8795)=3102
order(45238,83425)=43021
order(89432,94328)=12340
order(25678,85726)=41302
order(32678,86372)=42031
order(2758,2857)=0321
order(5840,0548)=3021
order(27156,67512)=41320
order(23640,26034)=02413
order(18695,19568)=03421
order(10459,91540)=40321
order(12406,06421)=34210
order(30251,30251)=01234
order(28965,29865)=02134
order(1259,5192)=2031
order(57012,01572)=23014
order(71563,73165)=04132
order(80574,08547)=10243
order(51862,51286)=01423
order(91625,16925)=12034
order(87365,75836)=14023
order(86017,60817)=12034
order(36594,95346)=32041
order(923,923)=012
order(1759,5791)=2130
order(45739,95743)=41203
order(67248,42768)=32104
order(13580,03185)=41032
order(29013,10293)=32014
order(43590,53904)=21340
order(61087,61078)=01243
order(24653,52643)=30214
order(46028,40628)=02134
order(8315,3815)=1023
order(2480,0284)=3021
order(62519,51629)=23014
order(54723,73245)=24310
order(67308,68370)=04213
order(13758,37581)=12340
order(26819,19268)=34012
order(81952,29581)=42301
order(10429,91024)=40132
order(87406,80467)=03241
order(94253,45932)=13042
order(81924,98421)=20431
order(28059,52809)=30124
order(70542,02574)=14203
order(87541,15784)=42103
order(73428,82473)=43201
order(651,156)=210
order(56094,60459)=12403
order(34579,59743)=24310
order(29570,05279)=42031
order(79142,42791)=34012
order(69032,03692)=23014
order(28409,40982)=23410
order(31875,57138)=43102
order(27630,62073)=20413
order(69574,94765)=14302
order(96205,52906)=42031
order(74681,64718)=21043
order(74168,17648)=20314
order(34152,14352)=21034
order(48013,03418)=24031
order(6754,6547)=0231
order(18924,91824)=20134
order(86013,83106)=04321
order(62817,17862)=34201
order(36897,87693)=24130
order(41623,41236)=01342
order(13745,71543)=20431
order(12498,82194)=41032
order(43897,37984)=14320
order(59423,24539)=32041
order(8052,8205)=0312
order(1578,7158)=2013
order(3569,5936)=1302
order(6819,9168)=3201
order(13680,01638)=40213
order(90458,08945)=14023
order(24918,42189)=10342
order(67038,38670)=34012
order(72160,71602)=02341
order(126,621)=210
order(48136,61438)=42031
order(49710,07194)=42310
order(23015,52130)=40312
order(21046,41602)=31420
order(32471,47321)=23014
order(35890,30895)=04231
order(5420,4205)=1230
order(13654,56134)=32014
order(7065,6570)=2301
order(31824,18432)=12403
order(7403,0347)=2310
order(24710,42071)=10423
order(68371,87163)=13402
order(93651,63915)=21043
order(73614,71463)=03421
order(19806,68091)=42310
order(81250,58021)=30421
order(26710,06217)=41032
order(70192,12970)=24301
order(78936,73968)=03241
order(481,418)=021
order(35840,58340)=12034
order(8439,4893)=1032
order(75092,92075)=34201
order(78456,87645)=10423
order(39254,53924)=30124
order(53270,07325)=43120
order(52986,68529)=43012
order(35261,15632)=41302
order(70691,16079)=42103
order(14073,31740)=40312
order(98275,92758)=02341
order(94203,93024)=04321
order(54862,24685)=41320
order(7095,7059)=0132
order(17853,58713)=32104
order(62931,36219)=30142
order(610,601)=021
order(80249,28490)=20341
order(16590,16950)=01324
order(93841,91483)=04321
order(94810,40189)=14320
order(432,243)=201
order(30982,23908)=40213
order(34601,14603)=41230
order(75406,05764)=31042
order(43816,68431)=42013
order(78149,87491)=10342
order(21690,62091)=20431
order(1890,8019)=1302
order(5934,5394)=0213
order(57490,40795)=24130
order(94572,49752)=10324
order(91873,73189)=34120
order(72845,74528)=03412
order(42365,62345)=31204
order(92705,79052)=20341
order(71543,15743)=12034
order(40691,04169)=10423
order(74208,84072)=41302
order(16492,12694)=04132
order(24817,72814)=40231
order(43085,43058)=01243
order(94526,92546)=03214
order(86132,38126)=30241
order(4271,1274)=3120
order(5937,7935)=3120
order(41830,13840)=13204
order(36280,23680)=20134
order(8675,7865)=2013
order(42807,42870)=01243
order(2659,5269)=2013
order(9231,2931)=1023
order(47806,74086)=10324
order(14793,79143)=23014
order(60574,40576)=41230
order(42903,32049)=41302
order(53986,63958)=41203
order(30456,53604)=30412
order(6013,6301)=0312
order(30261,60123)=31420
order(84531,81345)=04312
order(87415,81547)=03421
order(69208,02869)=32401
order(7953,9537)=1230
order(3587,7385)=3021
order(21407,04217)=32014
order(85124,24851)=34012
order(17584,84571)=34210
order(95846,86945)=24031
order(87961,17689)=41302
order(13890,10389)=04123
order(28031,21308)=04321
order(8917,8917)=0123
order(3704,7430)=1302
order(4873,7483)=2013
order(83957,97835)=24013
order(83614,18436)=30412
order(17928,78921)=14230
order(67258,57268)=31204
order(46017,14076)=30241
order(31548,18453)=14320
order(589,985)=210
order(30917,13790)=30421
order(87536,75368)=12340
order(84259,25948)=23410
order(31046,16034)=14203
order(74098,04987)=21340
order(14385,14385)=01234
order(63729,36792)=10243
order(14605,50461)=43120
order(45397,57943)=14302
order(56983,93658)=24103
order(39512,51329)=23041
order(7860,7680)=0213
order(5627,7526)=3021
order(94207,24907)=21034
order(47652,54627)=30241
order(71603,03716)=34012
order(64578,74586)=31240
order(9106,1906)=1023
order(92034,24093)=14203
order(76852,26587)=41320
order(19670,71096)=30412
order(63905,05639)=34012
order(26083,82063)=30214
order(69370,09367)=41203
order(52304,54302)=04231
order(6831,6381)=0213
order(80396,36890)=24031
order(52046,04526)=23014
order(76524,24567)=34210
order(52369,52936)=01423
order(64527,62475)=03142
order(15864,48615)=42301
order(94016,06149)=24310
order(41827,71842)=41203
order(52789,57928)=02413
order(29715,27951)=02143
order(74059,45709)=13024
order(29380,09238)=41023
order(85109,81059)=02314
order(87459,58497)=30241
order(23416,23614)=01432
order(68379,73968)=32401
order(58461,86514)=13042
order(73186,87163)=30241
order(23860,36208)=13042
order(23965,96253)=23041
order(87543,57843)=21034
order(92640,40692)=34201
order(21648,62841)=20431
order(25418,48521)=24103
order(72608,78026)=04312
order(91307,19037)=10324
order(27089,09278)=24013
order(15073,03157)=24013
order(16053,31506)=40321
order(1206,6102)=3021
order(4657,7465)=3012
order(12364,21346)=10243
order(4381,8341)=2103
order(61523,63251)=04321
order(83176,71683)=32401
order(39510,09513)=41230
order(4627,4762)=0312
order(20631,26031)=02134
order(86097,76809)=41023
order(51637,75316)=40312
order(80512,81025)=03142
order(16528,85261)=42310
order(21738,71328)=21304
order(45019,04915)=20431
order(75924,79254)=02314
order(60179,79610)=34021
order(13028,38120)=14032
order(89243,94238)=13240
order(69503,06395)=30412
order(63528,23658)=31024
order(6285,8625)=2013
order(24096,20496)=02134
order(62034,32604)=31024
order(81460,08461)=40231
order(47305,57043)=41302
order(83710,18703)=30241
order(6274,2467)=1302
order(3176,7163)=2130
order(4932,2349)=3201
order(97481,14987)=42031
order(34876,47638)=13402
order(69732,92637)=14032
order(46518,85614)=42130
order(24971,12497)=40123
order(9624,6492)=1302
order(59163,69153)=31204
order(8095,9580)=2301
order(6487,6478)=0132
order(79623,73962)=04123
order(26193,13962)=24310
order(9408,0489)=2130
order(14273,43217)=14203
order(91524,42915)=43012
order(50624,64205)=24310
order(7480,8074)=2301
order(42735,35472)=34021
order(183,183)=012
